session,task,da,believes_is_better_than_partner_A_yes,believes_is_better_than_partner_A_no,believes_is_better_than_partner_B_yes,believes_is_better_than_partner_B_no,bored_with_game_A_yes,bored_with_game_A_no,bored_with_game_B_yes,bored_with_game_B_no,difficult_for_partner_to_speak_A_yes,difficult_for_partner_to_speak_A_no,difficult_for_partner_to_speak_B_yes,difficult_for_partner_to_speak_B_no,directs_the_conversation_A_yes,directs_the_conversation_A_no,directs_the_conversation_B_yes,directs_the_conversation_B_no,contributes_to_successful_completion_A_yes,contributes_to_successful_completion_A_no,contributes_to_successful_completion_B_yes,contributes_to_successful_completion_B_no,frustrated_with_partner_A_yes,frustrated_with_partner_A_no,frustrated_with_partner_B_yes,frustrated_with_partner_B_no,frustrated_with_game_A_yes,frustrated_with_game_A_no,frustrated_with_game_B_yes,frustrated_with_game_B_no,engaged_in_game_A_yes,engaged_in_game_A_no,engaged_in_game_B_yes,engaged_in_game_B_no,gives_encouragement_A_yes,gives_encouragement_A_no,gives_encouragement_B_yes,gives_encouragement_B_no,making_self_clear_A_yes,making_self_clear_A_no,making_self_clear_B_yes,making_self_clear_B_no,planning_what_to_say_A_yes,planning_what_to_say_A_no,planning_what_to_say_B_yes,planning_what_to_say_B_no,polite_A_yes,polite_A_no,polite_B_yes,polite_B_no,dislikes_partner_A_yes,dislikes_partner_A_no,dislikes_partner_B_yes,dislikes_partner_B_no,trying_to_be_liked_A_yes,trying_to_be_liked_A_no,trying_to_be_liked_B_yes,trying_to_be_liked_B_no,trying_to_dominate_A_yes,trying_to_dominate_A_no,trying_to_dominate_B_yes,trying_to_dominate_B_no,conversation_awkward_yes,conversation_awkward_no,flow_naturally_yes,flow_naturally_no,hard_time_understanding_each_other_yes,hard_time_understanding_each_other_no,like_more_A,like_more_B,rather_have_as_a_partner_A,rather_have_as_a_partner_B,directing_the_conversation_A,directing_the_conversation_B,dominates_the_conversation_A,dominates_the_conversation_B,likes_the_other_person_more_A,likes_the_other_person_more_B,acting_superior_A,acting_superior_B,more_polite_A,more_polite_B,more_frustrated_A,more_frustrated_B
9,13,"O fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- b b b O I- I- I- I- I- I- I- I- I- I- I- O I- b b b O I- I- I- I- sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- O I- b b b O I- I- I- I- I- I- I- I- sd I- sd I- I- I- I- I- I- I- sd sd O b b O % % O b I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- qy O ny b O I- I- I- I- I- qy qy O % b b O I- I- I- I- qy qy O ny ny O I- % bk % O I- I- I- I- I- I- I- I- I- I- I- O I- b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O I- b b b O I- I- I- I- I- O I- b b O I- I- I- sd I- I- I- I- I- I- I- I- I- I- sd sd O bk b O I- I- I- I- I- I- I- I- I- sd sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- b b b O I- I- I- I- I- I- I- I- sd I- I- I- I- sd I- I- I- I- I- I- I- I- I- sd % O b I- I- I- I- % O b b O I- % O I- I- I- I- % I- I- I- I- I- I- sd sd % % O I- I- I- % I- I- I- I- I- I- sd % O aa I- I- I- I- sv sd",0,5,0,5,0,5,2,3,1,4,0,5,5,0,0,5,5,0,4,1,1,4,0,5,3,2,3,2,4,1,4,1,5,0,4,1,3,2,5,0,0,5,3,2,5,0,5,0,1,4,2,3,3,2,3,2,3,2,0,5,2,3,5,0,1,4,4,1,3,2,5,0,5,0,4,1,5,0,2,3,2,3
9,14,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- sd sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O b b O I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- sd I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- I- b b O I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O I- % O I- I- b O b b O I- I- % O b b O sd % O I- I- % O b b O I- aa % O I- I- I- I- I- I- sd % O br % I- I- I- I- I- I- I- sd I- I- I- % O b b O I- % O I- I- % O b b O I- I- I- I- O I- sd O I- % O I- % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- sd I- % O I- % O I- sd sd O I- ad I- I- ad I- I- I- I- I- I- sd ar I- I- % I- sd % O b b I- I- % I- I- I- I- I- I- I- I- I- I- sv sd",1,4,0,5,1,4,0,5,0,5,0,5,1,4,4,1,4,1,4,1,1,4,0,5,0,5,1,4,4,1,5,0,5,0,4,1,4,1,4,1,2,3,2,3,5,0,5,0,1,4,0,5,3,2,5,0,0,5,3,2,2,3,5,0,0,5,1,4,3,2,1,4,0,5,1,4,2,3,1,4,3,2
10,1,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- sd sd O b b O I- I- I- I- % % I- I- I- I- sd sd I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b I- qy^d % O ny I- I- I- I- I- I- I- I- I- I- sd sd O b sd O I- I- I- I- I- I- sd sd I- I- I- I- I- I- I- I- I- I- % O b b b O I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- sd sd O I- I- I- % I- I- I- I- I- I- sd I- I- O b b O I- I- I- I- sd sd sd I- sd O I- I- b I- % I- I- I- O b b b O I- I- I- sd O b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b sd O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O b b O I- I- I- I- I- I- I- I- % O I- b b O I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O b % b O I- sd O b % b O I- sd sd O I- I- I- I- I- sd sd O b I- I- I- I- sd I- I- I- I- I- I- I- sd sd O b b O b I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd % O b b O b b O b I- I- I- I- ^h sd",0,5,0,5,0,5,0,5,0,5,0,5,5,0,1,4,5,0,5,0,1,4,0,5,1,4,1,4,5,0,5,0,3,2,2,3,4,1,5,0,4,1,3,2,5,0,5,0,0,5,0,5,2,3,4,1,0,5,0,5,1,4,5,0,0,5,4,1,5,0,5,0,5,0,3,2,5,0,3,2,1,4
10,2,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- % I- I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- sd O ny b O I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- O b b b O I- I- I- I- I- I- I- I- I- I- sd % O b b O I- I- I- I- I- I- I- I- sd sd sd O b b b O I- I- I- sd I- I- I- I- I- I- I- sd O b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b b O I- I- I- I- sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- % O b b O I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b sd",1,4,0,5,0,5,1,4,3,2,0,5,5,0,0,5,5,0,2,3,0,5,0,5,1,4,0,5,5,0,4,1,2,3,4,1,4,1,3,2,3,2,1,4,5,0,5,0,0,5,0,5,2,3,2,3,2,3,0,5,1,4,5,0,0,5,2,3,4,1,5,0,5,0,3,2,4,1,3,2,4,1
10,3,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- sd I- I- I- I- I- I- I- sd O b b O I- I- I- I- I- I- I- I- I- % O b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b b O I- I- I- I- I- I- I- I- I- I- I- I- sd I- sd sd O b b O I- % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- % O I- % % I- I- I- I- sd I- % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- O b b b O I- I- I- I- I- I- I- I- O b b b O I- I- I- I- I- I- I- I- I- sd sd O I- ba ba O b b O I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- I- I- I- I- I- sd sd O I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- sd I- I- sd sd O b I- % O b b O I- I- I- I- sd O b b O I- I- sd % % O I- I- I- I- I- I- I- qw % O b I- I- I- I- I- I- I- I- I- I- I- I- ^h I- I- I- I- sv I- % I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- % O b b b O I- I- I- I- I- sd I- I- I- I- I- sd O b b O I- sd I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- sd O b b b O I- sd I- I- I- I- I- I- I- I- I- I- I- I- sd % O ny b O I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O b b O I- I- I- I- I- I- sd % O b b sd",2,3,0,5,0,5,0,5,0,5,1,4,4,1,1,4,4,1,5,0,2,3,1,4,2,3,1,4,4,1,5,0,5,0,5,0,4,1,4,1,4,1,2,3,4,1,5,0,3,2,0,5,0,5,2,3,1,4,0,5,1,4,4,1,1,4,3,2,3,2,4,1,4,1,3,2,4,1,2,3,4,1
10,4,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- sd O I- I- I- I- I- I- sd O ny b O sd % O I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O O b b O I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- sd sd sd O bk b O I- % I- I- I- I- I- I- sd sd O bk b O % I- % O I- I- I- I- sd b % O b I- I- I- % I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- sd sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- qy^d % O I- I- I- I- I- I- I- sd sd O bk sd O I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd % O b I- I- I- I- I- I- qy qy O nn % O b I- I- I- ^h I- I- I- I- I- I- I- I- I- I- qw qw O I- I- I- I- I- % % I- I- I- I- I- I- I- O b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd sd O bk b O b I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- b b O I- I- I- I- I- I- sd O I- ^2 % O aa aa I- I- I- I- I- I- I- I- sd sd O bk I- I- I- I- I- I- I- O I- b b O I- I- I- I- I- sd % O b b O b b O I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b sd",3,2,1,4,1,4,2,3,3,2,0,5,5,0,1,4,3,2,4,1,2,3,1,4,4,1,2,3,4,1,5,0,2,3,3,2,1,4,4,1,3,2,1,4,2,3,5,0,1,4,0,5,2,3,2,3,2,3,0,5,3,2,4,1,4,1,2,3,2,3,5,0,5,0,2,3,5,0,3,2,2,3
10,5,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- I- sd sd sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd sd sd O I- b b O I- I- I- I- ^h I- I- I- I- I- I- I- sd sd I- sd O I- b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- % O O b b O I- I- I- I- sd O I- I- sd % I- I- ^h ^h O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- I- b b O I- I- I- I- I- I- sd sd O b b O I- I- I- I- % I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b sd O I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- O O b b O I- I- I- I- I- I- I- I- I- I- O I- b b O I- I- I- % % O I- I- I- I- I- I- I- qy^d I- I- % O I- b O I- sd O I- % O I- % O I- I- sd sd % sd O bk b O I- I- % O bk b O I- sd b % O O b b O I- I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- I- I- sd I- I- I- sd O b b O I- I- sd sd O % I- b I- I- I- I- % O I- % % O I- I- I- % O I- b b O I- I- I- I- I- I- I- % O % b b O I- I- I- I- I- I- I- I- I- O I- b b O I- I- I- I- I- I- I- I- I- I- I- sd O I- I- % O I- I- I- I- I- I- I- I- I- sd O I- b b O I- I- sd O I- aa aa O bk b % I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- qw qw O I- I- I- I- I- I- sd I- % O I- I- sd sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- O ny I- I- I- I- I- I- I- O I- I- b b O I- I- I- sd O bk b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sv sv O b I- I- I- I- I- I- I- I- O I- b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sv sv O b b O b I- I- I- ad ad O b sd",0,5,0,5,0,5,1,4,0,5,0,5,0,5,5,0,5,0,5,0,0,5,0,5,0,5,0,5,5,0,5,0,4,1,4,1,5,0,5,0,4,1,3,2,5,0,5,0,0,5,0,5,2,3,3,2,1,4,0,5,0,5,4,1,0,5,4,1,3,2,0,5,1,4,2,3,3,2,3,2,3,2
10,6,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- sd sd O O b b O I- I- I- I- I- I- I- I- O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b sd O I- I- I- I- I- sd sd O b b O % I- I- I- I- I- I- I- I- I- I- I- sd sd O I- I- b I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- % % O I- I- I- O I- I- I- O I- I- I- I- sd O I- b b O b sd O I- I- I- sd sd sd I- I- I- I- I- I- I- I- I- I- I- I- I- sd O % % O I- I- I- I- sd O I- I- I- I- sd I- % O I- b b O I- I- I- I- I- sd O I- b b O sd sd O b sd O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- % b b O I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- % ^h ^h I- I- I- I- sd I- ad ad O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- % O b b O I- % O I- % O I- I- I- % O ar % O I- I- sd O I- I- % O I- sd sd O I- I- I- I- I- I- I- sd sd sd sd O b b I- I- I- sd sd",0,5,2,3,1,4,0,5,0,5,0,5,0,5,5,0,4,1,5,0,0,5,1,4,1,4,0,5,4,1,5,0,4,1,3,2,4,1,5,0,2,3,2,3,5,0,5,0,0,5,0,5,3,2,2,3,0,5,2,3,1,4,5,0,1,4,3,2,3,2,0,5,0,5,4,1,0,5,0,5,3,2
10,7,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- sd sd O I- b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O I- b b O I- I- I- I- sd sd O bk sd O I- I- I- I- I- I- I- % O O b b O I- I- I- I- I- I- I- I- sd sd O I- I- I- I- I- qy I- qy O I- % O I- I- I- qy qy qy O I- I- I- I- I- I- sd sd O bk sd O I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- sd O bk b O I- I- I- I- I- sd sd % O bk I- I- I- I- I- I- I- I- I- I- I- I- qy I- I- I- I- qy qy O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O bk bk O I- I- I- I- I- % O I- % O bk b O I- I- qy^d qy^d O ny I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O I- % b b O I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O bk b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd % O b I- I- I- I- I- I- I- I- I- I- I- O I- b b O I- I- I- I- I- I- I- I- I- I- I- qy qy O ny b O b I- I- I- I- I- I- I- qy^d % O nn b O b I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- qy % O b % O b b I- I- I- sd I-",2,3,2,3,0,5,0,5,0,5,1,4,1,4,4,1,5,0,5,0,1,4,0,5,2,3,1,4,5,0,5,0,2,3,2,3,5,0,4,1,4,1,4,1,5,0,5,0,1,4,1,4,3,2,2,3,0,5,2,3,1,4,4,1,1,4,2,3,2,3,1,4,1,4,3,2,2,3,3,2,3,2
10,8,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- I- sd sd O I- b % O I- I- I- I- I- I- I- I- I- I- sd sd O b I- % O % % O I- I- I- I- % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd sd O b b O I- I- I- I- I- I- sd sd O I- I- I- I- I- I- qy^d sd O I- I- I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- sd sd O I- b I- I- ^h I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- qy I- I- I- I- I- I- qy qy O nn nn O I- % O I- I- % I- I- I- I- I- I- sd sd O bk O O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd % O bk I- % O I- % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- qy O % b O I- I- I- I- I- I- sd I- I- I- I- I- I- sd sd O I- I- I- I- I- I- I- I- I- I- % O ny I- I- I- I- I- I- I- I- I- I- h O I- sd O I- % O I- I- O I- I- % O sd sd O I- I- % b I- % O I- % O I- % O I- % % I- I- % O I- b b O I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O bk I- I- I- % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- % O b I- I- I- I- I- sd % O I- I- I- I- I- I- I- I- sd sd O I- I- I- I- I- I- I- qy O % % O I- I- I- qy qy O nn I- I- I- I- I- sd I- I- % % O bk b O I- I- I- I- I- sd b % O % % b b O I- I- I- I- % O I- I- I- % O I- % O I- % O I- sd % O I- I- I- sd % O nn nn O O % I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- qy O % % O I- % O I- I- I- I- I- I- sd I- % O qy qy % O I- ^h ^h ny I- I- I- I- I- I- sd sd sd % O bk b O b b O I- % O I- % O I- I- % O I- I- % O I- I- % O O % O I- b I- I- I- O I- O I- I- I- ^h I- I- % O I- I- I- I- I- I- I- sd I- sd I- I- I- I- I- I- I- I- I- I- O % % O I- I- I- sd O b b O I- sd sd O I- I- I- I- sd O b b O I- I- sd sd O I- I- I- I- I- I- I- I- I- qy % O I- I- O I- I- O I- sd O I- I- I- I- I- sd O I- I- I- I- I- I- I- I- sd O I- I- I- I- sd O I- I- I- I- I- sd O I- I- I- I- sd O b b O I- I- I- sd O I- I- ba O I- I- I- I- sd sd O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O I- I- % O I- % O I- % O I- I- % % O I- I- I- I- I- I- I- I- I- I- qy O ny I- % O I- % O I- % O I- I- I- I- I- sd sd O ny I- I- I- I- I- sd O b b O I- I- I- sd sd O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O I- I- sd I- % O b I- I- I- sd % O b O",0,5,0,5,0,5,1,4,0,5,0,5,2,3,2,3,4,1,5,0,1,4,1,4,2,3,2,3,5,0,5,0,4,1,3,2,5,0,5,0,3,2,4,1,5,0,5,0,0,5,0,5,2,3,2,3,1,4,0,5,1,4,5,0,2,3,3,2,2,3,2,3,2,3,3,2,2,3,3,2,2,3
10,9,"sd fo_o_fw_""_by_bc fo_o_fw_""_by_bc I- I- I- sd ar I- fo_o_fw_""_by_bc % % I- I- % I- I- I- I- I- sd sd sd O b b O I- I- I- I- I- I- I- I- I- sd sd O b sd O I- I- I- ^h % I- I- I- I- I- I- I- I- O O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O I- I- I- % % O I- I- I- I- I- I- I- I- I- I- I- I- I- O O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O O b b O I- I- I- I- I- I- sd I- I- % I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- qy qy O % b O I- I- sd sd O nn I- I- I- ^h ^h I- I- I- I- I- I- I- I- I- I- I- I- qy^d qy O ny sd O I- I- I- I- I- I- I- I- I- I- I- sd O b b O I- sd sd O b sd O I- I- I- I- I- I- I- I- I- I- % I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- sd sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- sd O b b b O I- sd sd % O I- I- I- I- I- I- I- I- I- I- sd O b b O b b O I- I- sd O I- sd sd O I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- sd O I- I- I- I- sd sd O b I- I- I- I- I- I- I- I- I- I- O b b O I- I- I- I- I- I- % O I- I- % O I- % O I- I- % O % % O I- % O I- % O I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- qy O b b O I- qy^d % O I- I- % b I- I- I- % O % % O I- I- I- I- sd sd O I- I- I- I- I- I- I- I- I- qy I- I- qy O I- % % O I- qy I- I- I- O I- % O I- I- I- O I- % b b O I- % O I- % O I- sd O I- I- I- I- I- I- I- I- sd O O b b O I- O I- I- I- I- I- I- O I- b b O I- I- sd O I- % O I- I- % I- % I- I- I- I- I- I- I- sd % O % I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- sd I- I- I- I- I- I- sd I- I- I- I- qy qy O I- I- I- sd sd O b I- I- I- I- ad I- ad I- I- I- I- qy I- I- I- I- I- qy qy qy O nn % O bk I- I- ^h ^h ^h I- I- ^h ^h O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- b b O I- I- I- I- I- I- I- I- I- I- I- I- I- ad ad O O b b O I- I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- sd O bk I- I- ^h I- % O I- I- I- I- I- I- I- I- % O b b O I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- O I- bk b O sd I- I- I- I- I- I- I- sd sd O I- % I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- b O qw qy O nn I- I- % I- I- sd I- I- O I- I- I- I- I- I- I- I- I- I- % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- qy O I- % b b O I- I- ad I- ad I- % O b b O I- I- I- I- I- I- I- I- sv sv O b b O I- I- I- ad ad O aa sd b I- I- I- I- I- I- I- I- O O b b O I- I- I- I- sd O b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- O b b O I- I- I- I- I- I- I- ad O I- I- I- I- I- I- O I- % O I- I- sd sd O I- I- sd sd O b b O I- sd I- I- I- I- I- I- % O I- % O I- % % O I- ad sd O b b O I- I- I- I- sd O b I- I- I- I- I- I- sd sd O I- I- I- I- sd sd O I- b I- % I- I- I- I- I- I- I- I- I- I- % O b b O I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b b I- I- I- % I- I- I- I- I- I- sd I- I- I- I- I- O % b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- sd O b sd O I- I- I- I- I- I- I- sd O b b O b b O I- I- I- I- I- I- sd O b b O I- I- I- I- I- I- sd % O b sd O I- I- I- sd I- sd O b b b b O I- I- I- I- I- I- I- I- I- I- O b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd O I- I- I- sd O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O b b b O I- I- I- I- I- I- sd sd O b b b O I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd sd I- I- I- I- I- I- I- I- I- I- I- sd sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O I- I- I- I- I- I- I- I- I- I- I- sd sd O b b O b % O I- I- % O I- % O I- I- I- I- I- I- I- sd sd O I- % b b O b % I- b b % I- I- I- I- I- I- sd I- I- I- sd sd O b I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- sd % O b b b I- I- I- I- I- I- I- I- % O b b O I- % O I- % % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- O I- b b O I- I- I- I- sd O b b b O I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd I- I- I- I- I- I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- sd sd O I- % O I- sd % O I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O I- I- I- I- I- I- I- I- sd sd O bk b O I- I- I- I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- O aa I- % O b b O I- I- b O I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b b I- I- ^h ^h O I- I- I- I- I- I- I- I- I- I- I- qy qy O ny % O I- I- I- I- sd sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd sd O % % I- I- I- sd % O I- I- I- I- sd I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- I- sd sd O b sd",0,5,0,5,1,4,1,4,0,5,0,5,5,0,0,5,5,0,3,2,1,4,1,4,0,5,5,0,4,1,3,2,4,1,2,3,5,0,3,2,3,2,3,2,4,1,4,1,0,5,0,5,1,4,2,3,0,5,0,5,2,3,5,0,3,2,3,2,5,0,5,0,5,0,3,2,4,1,1,4,0,5
